19:26:12 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/1/dim0, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:22 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
19:28:23 [ultranest] [DEBUG] Plateau detected at L=-1.184890e+02, not replacing live point.
